recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,cond,random_number
7,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,0,0,0,FALSE,0.7724677866790444
1,3) $200 - $350,252.04,1,0,Surburban,1,Phone,No E-Mail,1,0,0,0,TRUE,0.37593769235536456
1,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.47345828893594444
10,1) $0 - $100,65.29,1,0,Rural,0,Web,No E-Mail,0,0,0,0,FALSE,0.2870791396126151
5,"6) $750 - $1,000",800.14,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.47572595602832735
10,2) $100 - $200,107.18,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.6976981959305704
1,2) $100 - $200,172.98,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.31547189713455737
7,1) $0 - $100,99.64,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.02364569460041821
10,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.24566574022173882
2,3) $200 - $350,231.9,1,0,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.2378295378293842
11,3) $200 - $350,306.31,1,0,Urban,1,Web,No E-Mail,1,0,0,0,TRUE,0.4820231688208878
2,5) $500 - $750,554.49,1,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.46098353690467775
2,1) $0 - $100,38.49,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.08566281176172197
10,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.49937888653948903
7,2) $100 - $200,187.81,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.4227836763020605
6,3) $200 - $350,247.15,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.022954916581511497
3,2) $100 - $200,133.83,0,1,Urban,0,Web,No E-Mail,1,0,0,0,TRUE,0.04894743952900171
11,2) $100 - $200,114.69,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.49253217224031687
3,2) $100 - $200,144.3,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9067922369576991
11,2) $100 - $200,156.61,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.48600447410717607
3,3) $200 - $350,234.52,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.5461202485021204
4,1) $0 - $100,96.91,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.09216762660071254
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.632018371950835
7,2) $100 - $200,107.78,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.5120693477801979
5,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6013860609382391
9,"7) $1,000 +",1507.75,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9140050387941301
6,3) $200 - $350,287.97,1,0,Surburban,0,Web,No E-Mail,1,1,444.33,0,FALSE,0.6473712157458067
7,5) $500 - $750,610.29,1,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.18898033257573843
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8359550063032657
6,1) $0 - $100,64.03,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.8483511749655008
1,"7) $1,000 +",2859.63,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.7466266255360097
10,3) $200 - $350,266.97,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7709668390452862
8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.31611690972931683
1,2) $100 - $200,162.9,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.18595640175044537
10,1) $0 - $100,66.03,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.6991926822811365
10,4) $350 - $500,453.87,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.24197174422442913
1,5) $500 - $750,511.53,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.47064655739814043
6,1) $0 - $100,54.31,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.17497773258946836
5,5) $500 - $750,516.46,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.1565521126613021
1,1) $0 - $100,65.13,1,0,Urban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.019659839337691665
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.37099959095939994
1,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.1596073149703443
1,1) $0 - $100,97.98,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.16126391175203025
3,1) $0 - $100,34.08,1,0,Rural,0,Web,No E-Mail,0,0,0,0,TRUE,0.22730130003765225
2,1) $0 - $100,98.72,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8316895836032927
1,1) $0 - $100,37.35,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.525894949445501
10,1) $0 - $100,50.3,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.42513575311750174
7,3) $200 - $350,282.6,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.8058694442734122
4,1) $0 - $100,34.03,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9639348778873682
4,1) $0 - $100,96.5,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.13275296217761934
9,2) $100 - $200,158.83,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.9939104199875146
1,5) $500 - $750,702.03,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7116968734189868
9,3) $200 - $350,294.22,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.27181208203546703
10,2) $100 - $200,138.02,1,0,Rural,0,Web,No E-Mail,1,0,0,0,FALSE,0.8026061696000397
5,3) $200 - $350,313.19,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.34904520073905587
7,4) $350 - $500,410.43,0,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.015004242537543178
8,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.13997344463132322
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7799183502793312
5,5) $500 - $750,545.87,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.49087654263712466
10,1) $0 - $100,51.18,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.6589395999908447
1,3) $200 - $350,220.15,1,1,Rural,0,Phone,No E-Mail,0,0,0,0,TRUE,0.2192880881484598
10,5) $500 - $750,590.02,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.44364146259613335
4,3) $200 - $350,333.9,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.10105052613653243
8,"7) $1,000 +",1192.15,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7579383172560483
2,2) $100 - $200,136.51,0,1,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.16230237390846014
4,2) $100 - $200,171.54,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.46444013924337924
2,4) $350 - $500,356.02,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.577669395133853
8,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.4248195949476212
2,2) $100 - $200,174.95,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.3895427898969501
4,4) $350 - $500,377.85,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.28122849320061505
10,3) $200 - $350,226.52,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5125586288049817
1,5) $500 - $750,676.55,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.2479309698101133
6,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.31185716483742
4,2) $100 - $200,110.67,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.12529609026387334
3,2) $100 - $200,128.38,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9342339520808309
3,3) $200 - $350,215.41,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.9922325981315225
10,2) $100 - $200,113.16,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.4166060315910727
6,2) $100 - $200,176.98,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.12692176015116274
3,4) $350 - $500,473.18,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.06107974052429199
2,5) $500 - $750,679.07,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.18335040053352714
9,"6) $750 - $1,000",939.85,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.45625384501181543
2,1) $0 - $100,33.15,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.34384286240674555
8,5) $500 - $750,601.97,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.6234062525909394
1,2) $100 - $200,175.91,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.6142255724407732
10,3) $200 - $350,283.19,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.9826915885787457
2,1) $0 - $100,80.01,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.3393657689448446
10,2) $100 - $200,137.54,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.6771227358840406
8,3) $200 - $350,256.21,1,1,Rural,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.012913065496832132
5,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0,0,TRUE,0.011376817477867007
3,3) $200 - $350,315.45,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.597951877862215
2,2) $100 - $200,131.27,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5259771144483238
4,5) $500 - $750,506.97,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.811523157171905
4,4) $350 - $500,416.44,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.37746031559072435
1,4) $350 - $500,474.43,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.1807225241791457
10,2) $100 - $200,160,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.2873671108391136
5,2) $100 - $200,175.87,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4892583996988833
2,5) $500 - $750,601.16,1,1,Urban,1,Web,Mens E-Mail,1,1,89.71,1,TRUE,0.07007919205352664
2,3) $200 - $350,222.13,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.2464630720205605
7,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.44513705209828913
9,1) $0 - $100,85.77,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.5154948902782053
2,1) $0 - $100,32.16,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.08783827954903245
6,3) $200 - $350,273.87,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9299096539616585
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9145998023450375
3,4) $350 - $500,485.46,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.6428008959628642
8,1) $0 - $100,98.72,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.7019636514596641
9,2) $100 - $200,130.28,0,1,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.8259080997668207
3,2) $100 - $200,129.24,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.2766427139285952
10,3) $200 - $350,254.42,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.15535070304758847
10,5) $500 - $750,509.46,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.03425393858924508
12,2) $100 - $200,114.84,1,0,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.5597830463666469
11,1) $0 - $100,67.63,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5353941638022661
4,5) $500 - $750,595.04,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.8388900384306908
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.1837156186811626
2,2) $100 - $200,138.3,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.8686426689382643
3,2) $100 - $200,127.98,1,0,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.6277206148952246
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.602181687951088
9,1) $0 - $100,52.1,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.212276722304523
8,2) $100 - $200,130.89,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9559059583116323
1,2) $100 - $200,106.24,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.17361517297104
10,2) $100 - $200,165.83,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.2551669061649591
7,1) $0 - $100,98.67,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.3665897031314671
7,2) $100 - $200,110.19,1,0,Surburban,0,Web,No E-Mail,1,0,0,0,FALSE,0.4542522837873548
1,2) $100 - $200,110.43,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.25736080203205347
3,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.975744241848588
4,3) $200 - $350,303.33,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7873064561281353
6,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.25366041203960776
7,1) $0 - $100,91.31,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.5615080718416721
9,3) $200 - $350,288.9,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4311239568050951
3,2) $100 - $200,185.53,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.03727920004166663
5,3) $200 - $350,257.57,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.1533259516581893
9,1) $0 - $100,41.97,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.6339023017790169
10,2) $100 - $200,107.28,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.9566487222909927
6,2) $100 - $200,194.13,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.01780333975329995
2,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.3984832998830825
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.8928378182463348
9,2) $100 - $200,149.79,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3626449203584343
1,"7) $1,000 +",1065.52,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.007358200615271926
7,1) $0 - $100,86.38,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.3603379400447011
8,3) $200 - $350,200.34,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.016644289018586278
4,1) $0 - $100,43.09,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.9469882738776505
10,1) $0 - $100,79.01,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.7394823629874736
10,1) $0 - $100,44.37,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.28513263864442706
3,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8998585396911949
11,2) $100 - $200,111.5,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.12141517270356417
4,1) $0 - $100,34.18,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6656920253299177
1,"7) $1,000 +",1147.55,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.17919205501675606
9,3) $200 - $350,327.29,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.035732757998630404
1,"7) $1,000 +",1407.9,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.9768822824116796
10,4) $350 - $500,353.56,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.03914208640344441
11,1) $0 - $100,45.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.09130602632649243
11,1) $0 - $100,95.85,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.13831632700748742
8,1) $0 - $100,70.84,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.45898513891734183
10,3) $200 - $350,332.98,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.7827593728434294
1,1) $0 - $100,87.41,1,0,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.46325742779299617
1,2) $100 - $200,100.71,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5770686962641776
1,2) $100 - $200,125.81,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.21639087260700762
4,1) $0 - $100,57,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.2443536869250238
7,1) $0 - $100,73.27,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.6931250209454447
1,2) $100 - $200,153.99,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.0014802133664488792
9,2) $100 - $200,123.83,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.39687294140458107
7,3) $200 - $350,314.26,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.18994807545095682
4,2) $100 - $200,140.87,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,TRUE,0.47212668345309794
10,3) $200 - $350,313.54,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.0943731979932636
1,3) $200 - $350,247.28,1,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.34877006988972425
5,2) $100 - $200,124.21,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3667823832947761
2,5) $500 - $750,505.17,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.7434281262103468
3,3) $200 - $350,288.51,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.28885894920676947
5,1) $0 - $100,64.46,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.18645667447708547
1,2) $100 - $200,161.17,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.003886294085532427
3,3) $200 - $350,317.52,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.006484127137809992
6,1) $0 - $100,32,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.04117812868207693
10,1) $0 - $100,30.86,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.8970170468091965
8,1) $0 - $100,35.64,1,0,Rural,0,Phone,No E-Mail,1,0,0,0,FALSE,0.3759864578023553
7,2) $100 - $200,173.35,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.31358846253715456
3,3) $200 - $350,346.88,1,1,Urban,0,Phone,Mens E-Mail,1,1,482.31,1,TRUE,0.6531769575085491
2,1) $0 - $100,74.04,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.3996834622230381
10,5) $500 - $750,565.41,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.08139561908319592
4,2) $100 - $200,150.28,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6892322720959783
1,5) $500 - $750,738.5,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.5809516408480704
1,2) $100 - $200,144.58,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.37190677132457495
2,1) $0 - $100,88.38,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.18516228417865932
3,2) $100 - $200,109.52,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.8248654396738857
2,2) $100 - $200,152.42,0,1,Rural,0,Web,No E-Mail,0,0,0,0,TRUE,0.08799481787718832
10,2) $100 - $200,193.05,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.5170800844207406
9,1) $0 - $100,54.51,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8565513615030795
9,3) $200 - $350,333.52,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.09182187495753169
3,2) $100 - $200,126.35,0,1,Rural,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.0011085891164839268
10,2) $100 - $200,148.45,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.8854486716445535
10,3) $200 - $350,261.12,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.7543470591772348
3,3) $200 - $350,253.14,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.4042913345620036
7,5) $500 - $750,591.88,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.21034972346387804
3,5) $500 - $750,521.24,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.06140118301846087
9,5) $500 - $750,720.44,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.638305606553331
5,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.6879310114309192
8,2) $100 - $200,151.61,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8315702648833394
1,1) $0 - $100,60.83,1,0,Urban,0,Web,Mens E-Mail,1,1,29.99,1,TRUE,0.47253904747776687
6,1) $0 - $100,63.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4111192768905312
8,3) $200 - $350,207.84,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.03733246587216854
11,3) $200 - $350,207.3,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.6643706180620939
8,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.6120497020892799
3,1) $0 - $100,37.38,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9564879075624049
2,3) $200 - $350,294.11,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.666769850300625
9,1) $0 - $100,77.18,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.28133761743083596
10,4) $350 - $500,400.73,1,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.42939227912575006
2,5) $500 - $750,728.66,1,1,Surburban,1,Web,No E-Mail,1,0,0,0,TRUE,0.05249217106029391
1,2) $100 - $200,176.6,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.2421631058678031
3,2) $100 - $200,113.77,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.70722093177028
10,1) $0 - $100,93.26,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.44509646389633417
5,2) $100 - $200,151.85,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4156492315232754
12,1) $0 - $100,78.03,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7247733967378736
3,5) $500 - $750,553.91,1,0,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.6071519365068525
12,"6) $750 - $1,000",947,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.4206430781632662
5,2) $100 - $200,103.65,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.47215311182662845
1,5) $500 - $750,702.94,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6642929490189999
3,3) $200 - $350,338.44,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.09237644379027188
2,"6) $750 - $1,000",937.62,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.32909908378496766
6,2) $100 - $200,140.17,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.6006896779872477
4,5) $500 - $750,553.47,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.046433337265625596
1,"6) $750 - $1,000",947.34,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9555470296181738
3,3) $200 - $350,293.33,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.392527817748487
2,5) $500 - $750,520.15,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.9967046196106821
9,3) $200 - $350,281.87,0,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.2619420043192804
8,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5513771325349808
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.37163247144781053
10,3) $200 - $350,234.85,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8620865244884044
12,1) $0 - $100,36.17,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.4000714751891792
9,2) $100 - $200,139.73,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.594484610715881
11,1) $0 - $100,67.44,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.09014179883524776
5,"7) $1,000 +",1134.23,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3560155965387821
10,4) $350 - $500,361.42,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.38802841189317405
11,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.008443970000371337
1,3) $200 - $350,342.13,1,0,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.9991766370367259
3,3) $200 - $350,262,1,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9047481785528362
1,2) $100 - $200,195.12,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.4929986773058772
1,1) $0 - $100,92.66,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7727896138094366
